,Data Somministrazione,Totale,Sesso Maschile,Sesso Femminile,Categoria Operatori Sanitari Sociosanitari,Categoria Personale Non Sanitario,Categoria Altro,Categoria Ospiti Rsa,Categoria Over80,Categoria Forze Armate,Categoria Personale Scolastico,Prima Dose,Seconda Dose,Regione
317,2021-01-13,4537,1729,2808,3972,312,21,230,0,0,2,4537,0,Puglia
318,2021-01-13,573,178,395,494,76,3,0,0,0,0,573,0,Sardegna
319,2021-01-13,5204,2462,2742,3033,169,1561,441,0,0,0,5204,0,Sicilia
320,2021-01-13,4063,1398,2665,3308,348,2,405,0,0,0,4063,0,Toscana
321,2021-01-13,450,139,311,379,28,1,42,0,0,0,450,0,Umbria
322,2021-01-13,337,110,227,166,138,5,28,0,0,0,337,0,Valle d'Aosta / Vallée d'Aoste
323,2021-01-13,5986,1607,4379,2795,430,868,1888,3,0,2,5986,0,Veneto
324,2021-01-14,530,189,341,364,0,166,0,0,0,0,530,0,Abruzzo
325,2021-01-14,969,413,556,504,110,32,323,0,0,0,969,0,Basilicata
326,2021-01-14,2557,1214,1343,1962,0,592,3,0,0,0,2557,0,Calabria
327,2021-01-14,7073,2977,4096,3707,1264,1752,350,0,0,0,7073,0,Campania
328,2021-01-14,8088,2573,5515,5394,497,591,1605,0,1,0,8088,0,Emilia-Romagna
329,2021-01-14,2588,789,1799,1608,14,536,430,0,0,0,2588,0,Friuli-Venezia Giulia
330,2021-01-14,5232,1961,3271,3887,304,146,811,84,0,0,5232,0,Lazio
331,2021-01-14,2979,1055,1924,1869,336,220,553,0,0,1,2979,0,Liguria
332,2021-01-14,26549,7739,18810,15111,5464,305,5440,228,1,0,26549,0,Lombardia
333,2021-01-14,2010,692,1318,1112,67,533,298,0,0,0,2010,0,Marche
334,2021-01-14,646,239,407,418,82,31,115,0,0,0,646,0,Molise
335,2021-01-14,9761,3150,6611,6175,2006,96,1484,0,0,0,9761,0,Piemonte
336,2021-01-14,1905,567,1338,520,430,360,290,305,0,0,1905,0,Provincia Autonoma Bolzano / Bozen
337,2021-01-14,698,203,495,481,6,3,208,0,0,0,698,0,Provincia Autonoma Trento
338,2021-01-14,4064,1587,2477,3181,368,14,499,0,0,2,4064,0,Puglia
339,2021-01-14,1105,426,679,885,167,53,0,0,0,0,1105,0,Sardegna
340,2021-01-14,5250,2514,2736,3046,91,1854,259,0,0,0,5250,0,Sicilia
341,2021-01-14,3254,1179,2075,2459,475,0,320,0,0,0,3254,0,Toscana
342,2021-01-14,750,200,550,697,35,0,17,0,0,1,750,0,Umbria
343,2021-01-14,237,69,168,151,62,22,0,2,0,0,237,0,Valle d'Aosta / Vallée d'Aoste
344,2021-01-14,7058,1923,5135,3237,526,783,2491,17,0,4,7058,0,Veneto
345,2021-01-15,379,149,230,223,6,115,35,0,0,0,379,0,Abruzzo
346,2021-01-15,813,350,463,578,21,40,174,0,0,0,813,0,Basilicata
347,2021-01-15,2793,1258,1535,1690,35,656,412,0,0,0,2793,0,Calabria
348,2021-01-15,4980,2381,2599,2740,832,1217,191,0,0,0,4980,0,Campania
349,2021-01-15,7700,2393,5307,5298,438,646,1317,0,0,1,7700,0,Emilia-Romagna
350,2021-01-15,2028,606,1422,1283,6,364,375,0,0,0,2028,0,Friuli-Venezia Giulia
351,2021-01-15,6245,2477,3768,4498,417,187,988,155,0,0,6245,0,Lazio
352,2021-01-15,2246,752,1494,1324,271,137,512,0,0,2,2246,0,Liguria
353,2021-01-15,24988,7382,17606,13711,5803,431,4728,309,2,4,24988,0,Lombardia
354,2021-01-15,1771,500,1271,985,60,360,366,0,0,0,1771,0,Marche
355,2021-01-15,538,242,296,398,17,42,81,0,0,0,538,0,Molise
356,2021-01-15,8963,2952,6011,5495,1860,64,1544,0,0,0,8963,0,Piemonte
357,2021-01-15,3276,1226,2050,607,307,740,342,1280,0,0,3276,0,Provincia Autonoma Bolzano / Bozen
358,2021-01-15,594,131,463,463,18,2,111,0,0,0,594,0,Provincia Autonoma Trento
359,2021-01-15,4551,1865,2686,3599,346,31,558,0,13,4,4551,0,Puglia
360,2021-01-15,1563,573,990,1170,338,52,0,0,3,0,1563,0,Sardegna
361,2021-01-15,5079,2233,2846,2824,158,1618,479,0,0,0,5079,0,Sicilia
362,2021-01-15,3878,1347,2531,2758,674,2,444,0,0,0,3878,0,Toscana
363,2021-01-15,696,213,483,588,44,0,64,0,0,0,696,0,Umbria
364,2021-01-15,218,82,136,116,32,36,28,6,0,0,218,0,Valle d'Aosta / Vallée d'Aoste
365,2021-01-15,5863,1818,4045,2984,460,838,1565,9,3,4,5863,0,Veneto
366,2021-01-16,927,428,499,710,7,195,15,0,0,0,927,0,Abruzzo
367,2021-01-16,721,304,417,466,17,75,161,0,0,2,721,0,Basilicata
368,2021-01-16,2394,1120,1274,1664,22,467,241,0,0,0,2394,0,Calabria
369,2021-01-16,3369,1675,1694,1355,230,1411,373,0,0,0,3369,0,Campania
370,2021-01-16,5591,1717,3874,3686,347,446,1108,0,3,1,5591,0,Emilia-Romagna
371,2021-01-16,1231,360,871,771,1,211,248,0,0,0,1231,0,Friuli-Venezia Giulia
372,2021-01-16,5353,2075,3278,3358,241,220,1064,470,0,0,5353,0,Lazio
373,2021-01-16,1278,557,721,753,62,163,299,0,0,1,1278,0,Liguria
374,2021-01-16,15344,5703,9641,8608,1231,3850,1500,152,3,0,15344,0,Lombardia
375,2021-01-16,2006,723,1283,1059,43,619,285,0,0,0,2006,0,Marche
376,2021-01-16,420,166,254,270,14,9,127,0,0,0,420,0,Molise
377,2021-01-16,7754,2630,5124,4795,1515,80,1364,0,0,0,7754,0,Piemonte
378,2021-01-16,2820,1253,1567,435,93,269,77,1945,0,1,2820,0,Provincia Autonoma Bolzano / Bozen
379,2021-01-16,318,147,171,303,0,0,15,0,0,0,318,0,Provincia Autonoma Trento
380,2021-01-16,2508,1033,1475,1683,299,7,518,0,0,1,2508,0,Puglia
381,2021-01-16,1492,525,967,1282,165,44,0,0,0,1,1492,0,Sardegna
382,2021-01-16,2776,1195,1581,1329,165,984,298,0,0,0,2776,0,Sicilia
383,2021-01-16,3271,1046,2225,2493,538,0,240,0,0,0,3271,0,Toscana
384,2021-01-16,221,73,148,146,32,0,43,0,0,0,221,0,Umbria
385,2021-01-16,236,80,156,127,32,4,22,51,0,0,236,0,Valle d'Aosta / Vallée d'Aoste
386,2021-01-16,4606,1541,3065,3194,273,482,657,0,0,0,4606,0,Veneto
387,2021-01-17,187,59,128,136,13,38,0,0,0,0,180,7,Abruzzo
388,2021-01-17,328,133,195,233,11,30,54,0,0,0,327,1,Basilicata
389,2021-01-17,867,418,449,527,9,283,48,0,0,0,801,66,Calabria
390,2021-01-17,1155,551,604,718,54,232,151,0,0,0,702,453,Campania
391,2021-01-17,2890,887,2003,1914,278,147,547,0,0,4,2644,246,Emilia-Romagna
392,2021-01-17,1720,524,1196,674,5,555,486,0,0,0,1720,0,Friuli-Venezia Giulia
393,2021-01-17,4566,1844,2722,3242,145,191,177,811,0,0,4354,212,Lazio
394,2021-01-17,861,300,561,516,16,66,262,0,0,1,861,0,Liguria
395,2021-01-17,8279,3323,4956,5547,699,1751,241,36,5,0,8079,200,Lombardia
396,2021-01-17,1598,682,916,964,14,574,46,0,0,0,1549,49,Marche
397,2021-01-17,78,38,40,78,0,0,0,0,0,0,48,30,Molise
398,2021-01-17,3517,1168,2349,2082,588,7,840,0,0,0,2870,647,Piemonte
399,2021-01-17,2328,1044,1284,56,38,212,37,1985,0,0,2316,12,Provincia Autonoma Bolzano / Bozen
400,2021-01-17,251,195,56,251,0,0,0,0,0,0,251,0,Provincia Autonoma Trento
401,2021-01-17,1308,590,718,818,153,1,336,0,0,0,1239,69,Puglia
402,2021-01-17,860,277,583,747,113,0,0,0,0,0,859,1,Sardegna
403,2021-01-17,1295,584,711,619,118,398,160,0,0,0,1245,50,Sicilia
404,2021-01-17,2535,871,1664,2002,293,0,240,0,0,0,2022,513,Toscana
405,2021-01-17,54,17,37,47,7,0,0,0,0,0,54,0,Umbria
406,2021-01-17,131,56,75,49,2,1,20,59,0,0,131,0,Valle d'Aosta / Vallée d'Aoste
407,2021-01-17,1932,780,1152,1588,40,179,120,3,0,2,1583,349,Veneto
408,2021-01-18,122,48,74,106,0,14,2,0,0,0,46,76,Abruzzo
409,2021-01-18,463,157,306,364,51,3,45,0,0,0,364,99,Basilicata
410,2021-01-18,1230,550,680,982,0,237,11,0,0,0,1040,190,Calabria
411,2021-01-18,957,399,558,576,93,101,187,0,0,0,713,244,Campania
412,2021-01-18,3126,879,2247,1681,102,214,1129,0,0,0,2449,677,Emilia-Romagna
413,2021-01-18,1962,607,1355,1360,4,488,110,0,0,0,1868,94,Friuli-Venezia Giulia
414,2021-01-18,5839,2268,3571,3905,387,369,725,453,0,0,4861,978,Lazio
415,2021-01-18,2128,741,1387,1250,182,248,438,0,0,10,1971,157,Liguria
416,2021-01-18,9118,2952,6166,5183,1941,107,1831,54,2,0,8136,982,Lombardia
417,2021-01-18,673,230,443,370,5,166,132,0,0,0,547,126,Marche
418,2021-01-18,114,48,66,97,14,3,0,0,0,0,114,0,Molise
419,2021-01-18,6162,2047,4115,3236,1322,82,1522,0,0,0,5914,248,Piemonte
420,2021-01-18,1769,686,1083,388,102,253,7,1019,0,0,1764,5,Provincia Autonoma Bolzano / Bozen
421,2021-01-18,642,154,488,528,35,6,73,0,0,0,587,55,Provincia Autonoma Trento
422,2021-01-18,1844,769,1075,1182,210,6,445,1,0,0,1495,349,Puglia
423,2021-01-18,904,326,578,714,173,17,0,0,0,0,780,124,Sardegna
424,2021-01-18,1576,657,919,721,75,551,229,0,0,0,1432,144,Sicilia
425,2021-01-18,1119,636,483,430,313,1,375,0,0,0,1021,98,Toscana
426,2021-01-18,613,219,394,347,114,8,144,0,0,0,529,84,Umbria
427,2021-01-18,213,74,139,29,7,104,27,46,0,0,213,0,Valle d'Aosta / Vallée d'Aoste
428,2021-01-18,2763,777,1986,1225,234,303,992,8,0,1,2564,199,Veneto
429,2021-01-19,111,55,56,27,1,33,50,0,0,0,91,20,Abruzzo
430,2021-01-19,199,84,115,78,48,29,44,0,0,0,199,0,Basilicata
431,2021-01-19,1109,488,621,853,8,172,76,0,0,0,1098,11,Calabria
432,2021-01-19,1095,474,621,534,129,261,171,0,0,0,1092,3,Campania
433,2021-01-19,2032,500,1532,744,84,51,1153,0,0,0,2015,17,Emilia-Romagna
434,2021-01-19,7,2,5,5,0,0,2,0,0,0,7,0,Friuli-Venezia Giulia
435,2021-01-19,4361,1671,2690,2967,222,340,424,408,0,0,3908,453,Lazio
436,2021-01-19,1359,431,928,712,130,186,328,0,0,3,1269,90,Liguria
437,2021-01-19,8096,2347,5749,4044,1743,77,2166,65,1,0,7620,476,Lombardia
438,2021-01-19,225,81,144,120,0,20,85,0,0,0,141,84,Marche
439,2021-01-19,173,63,110,90,57,2,22,0,0,2,162,11,Molise
440,2021-01-19,6421,2099,4322,3574,1238,61,1548,0,0,0,6412,9,Piemonte
441,2021-01-19,817,351,466,174,19,45,0,579,0,0,687,130,Provincia Autonoma Bolzano / Bozen
442,2021-01-19,405,77,328,365,3,1,36,0,0,0,405,0,Provincia Autonoma Trento
443,2021-01-19,1221,452,769,531,113,0,577,0,0,0,1211,10,Puglia
444,2021-01-19,747,270,477,423,163,0,160,0,0,1,692,55,Sardegna
445,2021-01-19,1271,521,750,521,59,453,238,0,0,0,1093,178,Sicilia
446,2021-01-19,1104,531,573,392,220,1,491,0,0,0,1104,0,Toscana
447,2021-01-19,103,23,80,21,2,0,80,0,0,0,103,0,Umbria
448,2021-01-19,256,77,179,160,10,14,15,57,0,0,256,0,Valle d'Aosta / Vallée d'Aoste
449,2021-01-19,1308,471,837,726,83,168,325,6,0,0,1159,149,Veneto
450,2021-01-20,447,156,291,147,1,95,204,0,0,0,445,2,Abruzzo
451,2021-01-20,84,22,62,0,0,84,0,0,0,0,84,0,Basilicata
452,2021-01-20,1395,622,773,864,6,346,179,0,0,0,1394,1,Calabria
453,2021-01-20,1257,650,607,395,146,615,101,0,0,0,1257,0,Campania
454,2021-01-20,1321,269,1052,391,111,32,787,0,0,0,1320,1,Emilia-Romagna
455,2021-01-20,751,323,428,719,1,31,0,0,0,0,12,739,Friuli-Venezia Giulia
456,2021-01-20,4391,1658,2733,3279,233,166,427,286,0,0,2850,1541,Lazio
457,2021-01-20,1548,554,994,726,121,219,480,0,0,2,1536,12,Liguria
458,2021-01-20,5578,1364,4214,2743,1174,45,1557,59,0,0,5463,115,Lombardia
459,2021-01-20,398,99,299,146,15,47,190,0,0,0,386,12,Marche
460,2021-01-20,18,8,10,14,4,0,0,0,0,0,18,0,Molise
461,2021-01-20,6538,2067,4471,3573,1140,13,1812,0,0,0,5813,725,Piemonte
462,2021-01-20,617,252,365,287,51,22,0,257,0,0,409,208,Provincia Autonoma Bolzano / Bozen
463,2021-01-20,290,72,218,231,10,1,48,0,0,0,278,12,Provincia Autonoma Trento
464,2021-01-20,1547,542,1005,782,125,13,627,0,0,0,1539,8,Puglia
465,2021-01-20,210,77,133,154,56,0,0,0,0,0,208,2,Sardegna
466,2021-01-20,808,410,398,422,51,143,192,0,0,0,573,235,Sicilia
467,2021-01-20,1331,637,694,435,255,1,640,0,0,0,1083,248,Toscana
468,2021-01-20,613,222,391,583,14,1,14,0,0,1,613,0,Umbria
469,2021-01-20,23,8,15,0,0,0,6,17,0,0,23,0,Valle d'Aosta / Vallée d'Aoste
470,2021-01-20,1038,368,670,695,58,71,213,0,0,1,386,652,Veneto
471,2021-01-21,157,47,110,10,4,2,141,0,0,0,157,0,Abruzzo
472,2021-01-21,30,10,20,0,0,30,0,0,0,0,30,0,Basilicata
473,2021-01-21,958,444,514,735,1,107,115,0,0,0,929,29,Calabria
474,2021-01-21,2093,1116,977,1379,153,486,75,0,0,0,677,1416,Campania
475,2021-01-21,2154,726,1428,1285,97,119,653,0,0,0,809,1345,Emilia-Romagna
476,2021-01-21,895,345,550,864,0,31,0,0,0,0,1,894,Friuli-Venezia Giulia
477,2021-01-21,5247,2109,3138,4780,78,32,232,125,0,0,196,5051,Lazio
478,2021-01-21,1102,385,717,584,69,116,332,1,0,0,672,430,Liguria
479,2021-01-21,5330,1566,3764,3014,1209,78,1025,4,0,0,4643,687,Lombardia
480,2021-01-21,896,253,643,460,41,59,336,0,0,0,585,311,Marche
481,2021-01-21,6,2,4,0,6,0,0,0,0,0,6,0,Molise
482,2021-01-21,6876,2314,4562,4704,826,30,1316,0,0,0,3381,3495,Piemonte
483,2021-01-21,951,441,510,750,88,13,68,27,5,0,139,812,Provincia Autonoma Bolzano / Bozen
484,2021-01-21,351,94,257,320,13,2,16,0,0,0,228,123,Provincia Autonoma Trento
485,2021-01-21,2129,903,1226,1429,166,7,527,0,0,0,1270,859,Puglia
486,2021-01-21,126,60,66,60,44,22,0,0,0,0,94,32,Sardegna
487,2021-01-21,1330,649,681,1003,86,104,137,0,0,0,499,831,Sicilia
488,2021-01-21,1589,686,903,579,220,0,790,0,0,0,867,722,Toscana
489,2021-01-21,610,202,408,428,13,0,169,0,0,0,341,269,Umbria
490,2021-01-21,33,12,21,0,0,0,33,0,0,0,33,0,Valle d'Aosta / Vallée d'Aoste
491,2021-01-21,2291,720,1571,1987,48,112,141,0,0,3,21,2270,Veneto
492,2021-01-22,118,57,61,2,1,3,112,0,0,0,118,0,Abruzzo
493,2021-01-22,67,24,43,6,0,60,0,1,0,0,67,0,Basilicata
494,2021-01-22,656,274,382,298,4,244,110,0,0,0,654,2,Calabria
495,2021-01-22,1523,775,748,970,120,224,209,0,0,0,673,850,Campania
496,2021-01-22,1828,477,1351,942,25,139,722,0,0,0,1088,740,Emilia-Romagna
497,2021-01-22,90,30,60,89,0,1,0,0,0,0,0,90,Friuli-Venezia Giulia
498,2021-01-22,3663,1442,2221,3380,63,27,70,123,0,0,148,3515,Lazio
499,2021-01-22,1813,603,1210,1064,143,41,565,0,0,0,1328,485,Liguria
500,2021-01-22,2971,835,2136,1570,595,34,763,9,0,0,2901,70,Lombardia
501,2021-01-22,487,167,320,315,19,66,87,0,0,0,194,293,Marche
502,2021-01-22,126,35,91,21,32,0,73,0,0,0,126,0,Molise
503,2021-01-22,3864,1248,2616,2280,609,41,934,0,0,0,2523,1341,Piemonte
504,2021-01-22,243,139,104,131,8,15,85,3,0,1,124,119,Provincia Autonoma Bolzano / Bozen
505,2021-01-22,1666,433,1233,903,121,9,630,0,0,3,329,1337,Provincia Autonoma Trento
506,2021-01-22,1408,578,830,877,150,5,373,2,0,1,991,417,Puglia
507,2021-01-22,83,47,36,45,38,0,0,0,0,0,55,28,Sardegna
508,2021-01-22,1235,625,610,1035,13,69,118,0,0,0,242,993,Sicilia
509,2021-01-22,2861,1063,1798,2022,81,0,758,0,0,0,525,2336,Toscana
510,2021-01-22,276,105,171,273,1,0,2,0,0,0,32,244,Umbria
511,2021-01-22,56,21,35,36,0,0,20,0,0,0,20,36,Valle d'Aosta / Vallée d'Aoste
512,2021-01-22,1078,331,747,945,35,38,57,0,0,3,25,1053,Veneto
513,2021-01-23,264,114,150,224,0,14,26,0,0,0,57,207,Abruzzo
514,2021-01-23,707,299,408,592,38,76,1,0,0,0,33,674,Basilicata
515,2021-01-23,400,186,214,325,1,51,23,0,0,0,358,42,Calabria
516,2021-01-23,3838,2028,1810,3161,343,265,69,0,0,0,273,3565,Campania
517,2021-01-23,2446,870,1576,1902,4,110,430,0,0,0,443,2003,Emilia-Romagna
518,2021-01-23,816,324,492,768,1,47,0,0,0,0,4,812,Friuli-Venezia Giulia
519,2021-01-23,6883,2682,4201,6063,247,31,417,125,0,0,255,6628,Lazio
520,2021-01-23,809,295,514,633,94,38,43,0,0,1,153,656,Liguria
521,2021-01-23,1114,357,757,644,258,74,138,0,0,0,916,198,Lombardia
522,2021-01-23,557,190,367,440,14,40,63,0,0,0,123,434,Marche
523,2021-01-23,4254,1325,2929,3206,453,75,520,0,0,0,878,3376,Piemonte
524,2021-01-23,197,117,80,191,0,6,0,0,0,0,0,197,Provincia Autonoma Bolzano / Bozen
525,2021-01-23,577,334,243,487,2,0,88,0,0,0,388,189,Provincia Autonoma Trento
526,2021-01-23,3037,1292,1745,2523,175,30,308,0,0,1,886,2151,Puglia
527,2021-01-23,60,22,38,60,0,0,0,0,0,0,0,60,Sardegna
528,2021-01-23,4150,2148,2002,3913,33,188,16,0,0,0,225,3925,Sicilia
529,2021-01-23,3949,1354,2595,2936,170,2,841,0,0,0,640,3309,Toscana
530,2021-01-23,277,100,177,276,1,0,0,0,0,0,2,275,Umbria
531,2021-01-23,4063,1255,2808,3406,119,84,450,1,0,3,34,4029,Veneto
532,2021-01-24,50,22,28,49,0,1,0,0,0,0,6,44,Abruzzo
533,2021-01-24,834,299,535,706,46,81,1,0,0,0,58,776,Basilicata
534,2021-01-24,44,18,26,15,0,3,26,0,0,0,39,5,Calabria
535,2021-01-24,4128,2123,2005,3140,410,412,166,0,0,0,383,3745,Campania
536,2021-01-24,2442,884,1558,2079,51,63,249,0,0,0,299,2143,Emilia-Romagna
537,2021-01-24,305,119,186,277,0,27,1,0,0,0,1,304,Friuli-Venezia Giulia
538,2021-01-24,5467,2109,3358,4945,131,131,134,126,0,0,385,5082,Lazio
539,2021-01-24,755,236,519,632,60,3,60,0,0,0,113,642,Liguria
540,2021-01-24,1200,459,741,831,135,197,36,1,0,0,536,664,Lombardia
541,2021-01-24,892,342,550,773,0,119,0,0,0,0,17,875,Marche
542,2021-01-24,3150,957,2193,2632,344,28,146,0,0,0,434,2716,Piemonte
543,2021-01-24,12,10,2,1,0,11,0,0,0,0,0,12,Provincia Autonoma Bolzano / Bozen
544,2021-01-24,547,276,271,535,12,0,0,0,0,0,224,323,Provincia Autonoma Trento
545,2021-01-24,1668,749,919,1286,231,0,150,1,0,0,152,1516,Puglia
546,2021-01-24,90,34,56,89,0,1,0,0,0,0,5,85,Sardegna
547,2021-01-24,4338,2264,2074,3993,31,311,3,0,0,0,148,4190,Sicilia
548,2021-01-24,3349,1073,2276,2602,35,2,709,1,0,0,201,3148,Toscana
549,2021-01-24,254,104,150,254,0,0,0,0,0,0,1,253,Umbria
550,2021-01-24,4117,1219,2898,3752,17,121,222,1,0,4,28,4089,Veneto
551,2021-01-25,1604,633,971,1584,0,20,0,0,0,0,20,1584,Abruzzo
552,2021-01-25,1020,427,593,828,80,111,1,0,0,0,74,946,Basilicata
553,2021-01-25,1064,512,552,1021,0,43,0,0,0,0,156,908,Calabria
554,2021-01-25,5744,2926,2818,4743,644,301,56,0,0,0,164,5580,Campania
555,2021-01-25,6398,2124,4274,5218,124,378,678,0,0,0,203,6195,Emilia-Romagna
556,2021-01-25,1583,567,1016,1370,0,141,72,0,0,0,194,1389,Friuli-Venezia Giulia
557,2021-01-25,7761,3041,4720,7006,205,65,363,122,0,0,421,7340,Lazio
558,2021-01-25,2717,888,1829,2208,128,62,317,0,0,2,471,2246,Liguria
559,2021-01-25,7020,2370,4650,5629,911,248,218,14,0,0,486,6534,Lombardia
560,2021-01-25,1596,559,1037,1426,12,102,56,0,0,0,97,1499,Marche
561,2021-01-25,319,130,189,317,0,0,0,0,0,2,3,316,Molise
562,2021-01-25,6209,1938,4271,4782,839,26,562,0,0,0,982,5227,Piemonte
563,2021-01-25,487,183,304,401,68,14,0,1,2,1,3,484,Provincia Autonoma Bolzano / Bozen
564,2021-01-25,817,215,602,524,27,3,263,0,0,0,23,794,Provincia Autonoma Trento
565,2021-01-25,3820,1677,2143,3471,165,12,169,2,0,1,422,3398,Puglia
566,2021-01-25,588,212,376,553,29,6,0,0,0,0,22,566,Sardegna
567,2021-01-25,7513,3698,3815,6635,14,794,70,0,0,0,322,7191,Sicilia
568,2021-01-25,5125,1896,3229,4159,54,2,909,1,0,0,249,4876,Toscana
569,2021-01-25,647,322,325,645,2,0,0,0,0,0,5,642,Umbria
570,2021-01-25,147,65,82,125,13,3,6,0,0,0,0,147,Valle d'Aosta / Vallée d'Aoste
571,2021-01-25,6466,2075,4391,5060,152,347,904,1,0,2,169,6297,Veneto
572,2021-01-26,1542,567,975,1513,0,29,0,0,0,0,29,1513,Abruzzo
573,2021-01-26,793,350,443,622,70,66,35,0,0,0,101,692,Basilicata
574,2021-01-26,1805,861,944,1571,18,146,70,0,0,0,285,1520,Calabria
575,2021-01-26,7340,3726,3614,5775,847,487,231,0,0,0,352,6988,Campania
576,2021-01-26,8326,3000,5326,6601,228,465,1032,0,0,0,216,8110,Emilia-Romagna
577,2021-01-26,1973,647,1326,1440,0,152,381,0,0,0,214,1759,Friuli-Venezia Giulia
578,2021-01-26,7605,2907,4698,6592,213,44,631,125,0,0,374,7231,Lazio
579,2021-01-26,2482,802,1680,1963,152,110,252,0,0,5,13,2469,Liguria
580,2021-01-26,8326,2704,5622,6641,1270,170,223,22,0,0,334,7992,Lombardia
581,2021-01-26,2016,746,1270,1736,1,193,86,0,0,0,92,1924,Marche
582,2021-01-26,450,184,266,444,0,5,0,0,0,1,8,442,Molise
583,2021-01-26,6329,1878,4451,4726,831,44,728,0,0,0,735,5594,Piemonte
584,2021-01-26,810,291,519,673,129,8,0,0,0,0,1,809,Provincia Autonoma Bolzano / Bozen
585,2021-01-26,542,154,388,441,16,1,84,0,0,0,26,516,Provincia Autonoma Trento
586,2021-01-26,5360,2397,2963,4849,243,35,232,1,0,0,574,4786,Puglia
587,2021-01-26,1336,453,883,1296,27,12,0,0,0,1,27,1309,Sardegna
588,2021-01-26,9528,4685,4843,8391,72,811,254,0,0,0,265,9263,Sicilia
589,2021-01-26,5393,1792,3601,4358,81,3,951,0,0,0,219,5174,Toscana
590,2021-01-26,814,390,424,813,1,0,0,0,0,0,18,796,Umbria
591,2021-01-26,139,48,91,115,11,1,12,0,0,0,0,139,Valle d'Aosta / Vallée d'Aoste
592,2021-01-26,6901,2081,4820,5337,221,374,963,0,1,5,154,6747,Veneto
593,2021-01-27,1364,515,849,1301,1,62,0,0,0,0,39,1325,Abruzzo
594,2021-01-27,411,175,236,299,16,70,26,0,0,0,113,298,Basilicata
595,2021-01-27,1457,734,723,1226,2,206,23,0,0,0,396,1061,Calabria
596,2021-01-27,7737,3820,3917,5838,875,754,270,0,0,0,162,7575,Campania
597,2021-01-27,8354,2944,5410,6902,225,554,672,0,1,0,464,7890,Emilia-Romagna
598,2021-01-27,1272,425,847,851,1,356,64,0,0,0,450,822,Friuli-Venezia Giulia
599,2021-01-27,5768,2170,3598,4797,215,170,457,129,0,0,651,5117,Lazio
600,2021-01-27,1743,603,1140,1336,89,90,227,0,0,1,142,1601,Liguria
601,2021-01-27,8028,2675,5353,6192,1244,155,434,1,0,2,820,7208,Lombardia
602,2021-01-27,2120,780,1340,1754,7,219,140,0,0,0,122,1998,Marche
603,2021-01-27,674,251,423,436,11,17,209,0,0,1,8,666,Molise
604,2021-01-27,4196,1453,2743,2983,541,115,557,0,0,0,999,3197,Piemonte
605,2021-01-27,84,28,56,54,26,4,0,0,0,0,1,83,Provincia Autonoma Bolzano / Bozen
606,2021-01-27,802,277,525,463,33,1,304,1,0,0,91,711,Provincia Autonoma Trento
607,2021-01-27,4576,1928,2648,3931,226,21,396,0,0,2,611,3965,Puglia
608,2021-01-27,1408,494,914,1303,75,30,0,0,0,0,79,1329,Sardegna
609,2021-01-27,7534,3838,3696,6330,66,986,152,0,0,0,189,7345,Sicilia
610,2021-01-27,4835,1572,3263,4019,73,1,742,0,0,0,207,4628,Toscana
611,2021-01-27,838,329,509,837,1,0,0,0,0,0,13,825,Umbria
612,2021-01-27,151,71,80,55,8,17,18,53,0,0,79,72,Valle d'Aosta / Vallée d'Aoste
613,2021-01-27,7140,2064,5076,5207,211,834,879,0,0,9,246,6894,Veneto
614,2021-01-28,1433,495,938,1370,1,61,1,0,0,0,12,1421,Abruzzo
615,2021-01-28,903,401,502,717,24,80,81,1,0,0,119,784,Basilicata
616,2021-01-28,2232,1107,1125,1920,1,311,0,0,0,0,84,2148,Calabria
617,2021-01-28,8833,4122,4711,6216,1094,1176,347,0,0,0,135,8698,Campania
618,2021-01-28,10232,3333,6899,8071,296,742,1123,0,0,0,352,9880,Emilia-Romagna
619,2021-01-28,2236,792,1444,1755,0,287,194,0,0,0,354,1882,Friuli-Venezia Giulia
620,2021-01-28,7954,2998,4956,6810,374,122,514,134,0,0,459,7495,Lazio
621,2021-01-28,2840,969,1871,2238,182,105,309,0,1,5,39,2801,Liguria
622,2021-01-28,12158,3686,8472,9174,1784,199,971,28,1,1,775,11383,Lombardia
623,2021-01-28,1973,659,1314,1581,0,291,101,0,0,0,167,1806,Marche
624,2021-01-28,613,217,396,430,9,19,154,0,0,1,17,596,Molise
625,2021-01-28,5588,1809,3779,4118,829,50,590,1,0,0,384,5204,Piemonte
626,2021-01-28,868,307,561,584,186,27,69,0,2,0,10,858,Provincia Autonoma Bolzano / Bozen
627,2021-01-28,530,147,383,390,29,4,107,0,0,0,48,482,Provincia Autonoma Trento
628,2021-01-28,5465,2271,3194,4779,323,27,327,0,6,3,473,4992,Puglia
629,2021-01-28,2968,1044,1924,2554,327,76,0,0,11,0,69,2899,Sardegna
630,2021-01-28,9330,4400,4930,7466,221,1348,295,0,0,0,414,8916,Sicilia
631,2021-01-28,6282,1883,4399,5427,64,2,788,1,0,0,354,5928,Toscana
632,2021-01-28,1240,392,848,891,4,0,345,0,0,0,19,1221,Umbria
633,2021-01-28,290,123,167,202,34,46,6,2,0,0,56,234,Valle d'Aosta / Vallée d'Aoste
634,2021-01-28,9206,2662,6544,6463,360,922,1451,5,0,5,175,9031,Veneto
635,2021-01-29,1386,449,937,1290,2,94,0,0,0,0,74,1312,Abruzzo
636,2021-01-29,612,228,384,397,38,107,70,0,0,0,63,549,Basilicata
